Column1	Column2	Column3	Column4	Column5	Column6	Column7	Column8	Column9	Column10	Column11	Column12	Column13	Column14	Column15	Column16	Column17	Column18	Column19	Column20	Column21	Column22	Column23	Column24	Column25	Column26	Column27	Column28	Column29	Column30	Column31	Column32	Column33	Column34	Column35	Column36	Column37	Column38	Column39	Column40	Column41	Column42	Column43	Column44	Column45	Column46	Column47	Column48	Column49	Column50	Column51	Column52	Column53	Column54	Column55	Column56	Column57	Column58	Column59	Column60	Column61	Column62	Column63	Column64	Column65	Column66	Column67	Column68	Column69	Column70	Column71	Column72	Column73	Column74	Column75	Column76	Column77	Column78	Column79	Column80	Column81	Column82	Column83	Column84	Column85	Column86	Column87	Column88	Column89	Column90	Column91	Column92	Column93	Column94	Column95	Column96	Column97	Column98	Column99	Column100	Column101	Column102	Column103	Column104	Column105	Column106	Column107	Column108	Column109	Column110	Column111	Column112	Column113	Column114	Column115	Column116	Column117	Column118	Column119	Column120
0.011328709	0.000407595	0.001786933	-0.008857716	-0.000738637	-0.005599547	-0.036617067	-0.009166603	0.0008973	0.018765302	-0.010283116	0.001948967	0.016677498	-0.004102599	0.001821066	0.010737952	-0.015614604	0.041200558	-0.014700367	0.006717125	-0.025877666	0.01486833	-0.000142853	0.000852477	0.005154122	-0.00263718	-0.01503656	-0.012724672	-0.038059157	0.035934676	0.003018789	0.002237766	0.010734027	0.001716214	-0.004362678	0.000703809	-0.026329345	0.015625261	-0.003261711	-0.001438084	0.002450824	-0.008503258	-0.000255252	0.004423722	0.01627115	0.006898856	0.003518959	-0.001382867	-0.000672121	0.000180641	0.000544272	0.019713021	-0.013884586	0.027824978	0.016388629	0.026058522	0.014821802	-0.010953649	-0.001789455	0.003805661	-0.003660061	0.002752377	-0.000315201	8.66946E-05	-0.00032825	0.011641756	0.001762863	0.008895081	0.001487888	-0.003775772	-0.083098076	-0.001362937	-0.005061998	0.009736081	0.001347304	0.039226337	0.029501545	0.003960985	-0.002311401	0.007613448	0.007329206	0.039333137	-0.005144139	0.024845969	-0.006017511	-0.001583218	0.005459346	0.004001423	-0.013575919	0.002884593	0.020500376	-0.00070223	0.028779892	0.037942365	0.033416857	0.019176804	-0.006476014	0.010536019	0.000882368	0.001325352	0.011137686	0.005123489	-0.000431022	0.005368222	-0.002325039	0.007773834	-0.002638094	3.37232E-05	0.026685007	-0.003478659	0.029385979	0.000805984	-0.000776155	-0.01072695	0.000605074	0.016218605	0.001553312	0.002230482	0.005653168	0.014295825
-0.008780191	0.015730445	0.007016249	-0.009130049	0.009978855	-0.00291073	0.005374879	-0.012843094	0.005378085	-0.001159328	0.003934707	0.000990214	-0.003972809	0.01249692	-0.018164595	-0.007020945	-0.001299403	-0.008162507	0.015064476	-0.005215319	-0.003611232	0.006591069	0.006016416	0.075089554	0.014752337	0.017152388	3.31028E-05	0.000878691	-0.006566363	0.001988587	0.008647473	0.004388923	-0.018703866	-0.000154059	-0.055387406	-0.019384465	0.008377246	0.007705059	-0.015048635	-0.002994539	-0.000691626	0.011769275	-0.002408009	0.000692097	0.000759159	0.00496142	-0.110008603	0.005369414	0.018336718	-0.005840375	-0.007141018	0.024706924	-0.020072126	-0.007392043	-0.007994236	0.015236384	-0.03288361	0.014386612	-0.001077674	0.00406272	-0.00532089	-0.004738626	0.008320015	0.00018594	-0.014382854	-0.003872954	0.002722814	0.027028519	-0.007720068	0.003225387	-0.004026601	9.34842E-06	0.00458234	0.0051229	-0.006293747	0.023342646	0.029746849	-0.009184028	-0.008758088	0.001016302	0.009979736	0.004640618	-0.004180523	0.056570347	0.011379357	0.012417919	0.00416393	-0.001816911	-0.010539025	0.007012713	0.016707876	-0.008661139	0.020329909	0.053114629	0.009078933	0.000889169	-0.004648967	0.00856678	-0.008135501	0.000102736	0.014058816	0.001230138	0.002277413	-0.00051256	-0.001767883	0.006425086	-0.000451002	-0.004614939	0.053257953	0.000518708	0.018808063	0.01532601	0.000100036	-0.008516401	-0.00531774	0.002378463	-0.001619128	0.003258463	0.013905837	-0.005850529
-0.006583363	0.019329022	-0.004841095	0.014229497	0.015851728	0.005363515	0.008679855	-0.001247378	-0.029198544	0.007403619	0.000150833	0.024822444	-0.039663241	-0.002555211	-0.008415444	0.003208524	0.002761768	-0.005362895	0.005719133	-0.009752213	0.000997297	0.014479136	0.001849372	-0.002144152	0.006744536	9.1733E-05	-0.005972044	-0.025923872	0.024935669	0.005719299	0.00051248	0.001077809	-0.003811575	-0.012065867	-0.000732257	0.022145519	0.004941433	-0.00324085	-0.005059575	-0.003729959	0.007706237	-0.031530635	-0.004985327	-0.00319888	0.020758391	-0.035458578	-0.00590915	0.005411047	-0.010422046	-0.050110815	0.024689267	0.017646111	-0.015447751	0.050241985	0.000206912	0.010201881	0.000131004	0.002246553	0.002515141	0.002947585	-0.022807506	-0.031076949	0.009994517	0.009383142	0.000106498	0.009813074	-0.004435618	0.015531131	0.004997067	0.011542565	0.022907091	0.000161157	-0.016548882	-0.002330747	0.000626952	0.022018692	0.010658935	-0.010657832	-0.000350231	0.001903395	0.011353952	-0.004690721	-0.000895055	0.016011979	0.03602094	-0.018321795	0.006400135	0.021404034	-0.013822313	0.00625272	0.01387739	-0.00199514	0.006806055	0.023128346	0.003906511	0.023924135	0.003594281	0.002687229	-0.000179168	-6.64248E-05	-0.012372426	0.002029672	0.001348784	-0.001525128	0.000269743	-0.000839538	0.006630729	-0.000540739	0.026355935	-0.01151503	-0.00491695	0.005463562	-0.000580287	-0.011414	-3.00985E-05	0.003821521	-0.000555174	0.009967565	0.036409207	0.045686626
0.003717833	0.009374191	0.000611876	0.011079616	0.001182053	0.015004031	-0.003765931	-0.000962002	0.012025416	0.001354084	-0.004372792	-0.001154512	-0.005738677	-0.000649293	-0.001613095	0.00222604	0.007718422	-0.002203743	0.038711681	-0.004437362	0.000155867	-0.003861431	0.007703076	-0.004838283	0.012714052	-0.031642761	-0.003063375	0.023096586	-0.008683964	-0.001730743	0.002985561	0.004189836	0.021388508	0.001930338	-0.036565026	0.001082908	-0.071475807	0.013960465	-0.007737451	-0.005312954	-0.007412619	0.002717182	-0.003014494	0.004801831	0.00811656	-0.00670322	-0.001637533	0.0650297	-0.056205118	0.002176659	0.016902484	0.004681681	-0.020607028	-0.00511263	0.020635507	9.2628E-05	0.007834692	-0.000646041	-0.019869356	-0.002708319	-0.005705941	0.024388237	0.017102611	-0.000173489	-0.002804193	0.005946374	0.009762244	-0.011723961	0.004829655	-0.002866867	-0.081136442	-0.000572646	-0.006145434	0.014849937	0.015992587	0.016889742	0.013557252	0.003312785	0.000197214	0.007801855	0.005315998	0.021231139	-0.008132475	0.039590805	-0.018093821	-0.002953323	0.017984645	-0.014719149	-0.031102128	0.012367028	0.003981435	0.00099831	0.021383031	0.016549324	0.01614991	0.00846797	-0.011345688	0.007690221	0.009336657	0.000785007	-0.007509283	0.007575922	-0.003244052	0.002387973	0.00381525	-0.009318811	-0.001138827	0.014976801	0.03445815	-0.001073826	0.014106038	0.003338623	-0.004849969	-0.028673935	0.002624418	0.004250304	-0.000420114	0.001962747	0.003973562	-0.038136793
-0.016068498	-0.001662279	0.011264706	-0.000249759	0.006641715	0.001915259	-0.000843008	-0.002839681	0.002955427	0.058941754	-0.014256986	-0.004507711	0.000871139	0.008345263	-0.02461506	0.000213805	-0.011004624	0.000775452	-0.00533173	-0.011082625	0.000472822	0.009201356	0.00040452	0.004054474	-0.017831689	-0.026108529	-0.001840717	-0.002150162	-0.036486459	-0.006496952	0.002204632	0.005699375	0.000731258	0.053625532	0.035457897	-0.000723833	0.069859877	-0.008943852	0.00766478	0.017910791	0.005335886	0.00397052	-0.006342749	-0.020039804	0.010598089	0.002767679	0.002418872	0.014852255	0.011214469	0.000528583	0.016264638	0.00070446	-0.002728125	-0.00063844	-0.000194179	0.002264288	-0.017953658	-0.00181358	-0.009490372	-0.006739625	-0.003510307	-0.002468907	-0.0284496	-0.001989292	-0.001392832	-0.000740238	0.00199216	-0.010767968	4.7142E-05	0.03178659	-0.026669452	0.000391861	-0.006912122	0.008173128	0.015331323	0.044751096	0.011478831	-7.34152E-05	0.016388056	0.000261241	-0.002815702	0.018675103	0.009518422	-0.000786411	0.008729821	-0.005189844	0.005088483	0.026112944	-0.027333817	-0.007261036	0.021112054	0.001520443	0.003966982	0.061871162	0.035854838	-0.003313316	0.035700878	-0.003110043	-0.000384417	0.012367129	0.00204994	-0.001290547	-0.021524287	-0.013788065	0.000202027	0.001782935	0.000441821	0.009935269	-0.014989383	0.006341276	0.027380571	0.002018604	0.005633704	-0.013249057	0.000159605	-0.000388177	9.47877E-06	0.004692771	-0.00982857	0.04220271
-0.000240903	-0.001407618	-0.008994227	0.010018006	0.008388257	0.005596564	-0.001704176	-0.012893958	-0.000591727	-0.009016016	-0.0098029	0.007611102	-0.03182593	-0.027538811	-0.003478094	0.000461373	0.002982272	0.022109814	-0.003989472	0.00355207	-0.008690917	-0.013145206	-0.005260142	-0.005298394	-0.00664377	0.036514081	0.004616521	-0.027789482	0.005637677	-0.01032753	-5.97599E-05	0.005342153	-0.008487726	0.030280908	-0.001121737	-0.017132732	-0.058592683	-0.002735618	-0.004286047	-0.011285243	-0.009592363	0.005537321	-0.004690415	-0.006330825	-0.017637367	0.010941257	-0.040868974	-0.005154611	1.89889E-05	0.002191698	0.000452528	0.006305365	-0.005670266	-0.006157185	-0.0319536	0.01228176	-0.014832907	-0.000238244	0.039043485	-9.36651E-05	0.003696256	-0.00082347	0.026819635	0.001310527	-0.004299219	0.008665234	0.009002561	-0.002351397	0.008119708	0.00094124	0.022300996	-0.005502639	-0.012924776	-0.00432908	0.023713902	0.021571753	0.015432345	-0.00122589	-0.000655842	0.008840208	0.0089377	0.02609796	-0.005637788	0.051318674	-0.012322494	-0.012914828	0.016792802	-0.010528328	-0.010812818	0.028541175	0.008464253	-0.002834254	0.010318731	-0.002689409	0.001600979	0.01002893	-0.013458409	0.022737587	0.002982315	-0.000870916	0.00025674	0.000910928	-0.002424868	-0.000505068	-0.002544589	-0.005295	-0.008111939	0.003024977	0.030550321	0.001761863	-0.000388836	0.007200836	-0.003418055	-0.03340889	-0.003852453	0.011955398	-7.0331E-05	0.001635739	0.004533711	0.004458768
-0.007860067	0.004425647	-0.007634189	0.039703238	0.072527275	0.001662483	0.008639461	0.004050752	0.003563448	0.004883117	-0.008262382	-0.002890559	0.014559639	-0.012390882	0.005327301	-0.002153174	0.001884364	0.010317432	-0.021153598	-0.005084573	0.007106312	-0.031095979	0.018906197	0.000710323	-0.005396421	-0.000389103	0.003477759	-0.033192423	0.000115698	0.008479948	-0.014947866	0.003720864	-0.00816375	-0.003512944	-0.007059369	-0.002509852	-0.01378185	-0.007935372	-0.006975421	0.004134057	-0.020169845	0.005887259	0.017737831	-0.005482286	-0.034108686	0.023765838	0.014483301	0.002941515	-0.008859169	9.4478E-06	0.025745159	-0.032155477	-0.001152465	0.001390026	-0.004366952	-0.007988098	-0.004502852	0.018310105	-0.00105523	-0.004134533	-0.003552858	0.002250472	0.029978243	3.79636E-05	-0.010668311	0.00495787	-0.00072489	0.002946937	0.00452589	0.009455657	0.071313406	-0.013141364	-0.007019271	-0.015650007	0.013100954	0.020252324	0.020239511	-0.00083574	-0.000811003	-0.000277692	0.005430155	0.007317581	-0.003786303	0.036672357	0.000176246	-0.02508538	0.00910608	0.010677327	-0.016233145	0.02816084	0.023604697	-0.012059978	0.007872288	0.007930956	0.023169457	0.008395949	0.001557342	0.019732353	0.000389003	-0.002209685	0.009878156	-0.002362174	0.000242725	0.001540711	0.004617341	0.001306424	-0.000660517	0.003568127	0.00532053	0.000907568	0.01076441	0.010012901	-0.022777173	-0.004672682	-0.001648238	0.014021784	0.013812853	-0.003293047	0.017751722	0.005454128
-0.004351084	0.002551265	0.014967996	-0.00107967	-0.000404386	-0.002990159	0.001370055	-0.017465164	-0.00844465	3.56167E-05	-0.004377674	-0.020834657	0.006479818	0.029615702	-0.005807433	0.00826089	-0.000728033	-0.023448426	0.00617574	0.030707323	-0.002893781	-0.004060059	0.002922955	0.025603719	-0.01567539	-0.033171015	0.014795924	0.008809449	-0.022010608	0.010425241	0.006218852	0.000197624	0.002152404	0.041289973	-0.000268371	-0.022249486	-0.067062098	0.006521758	0.000987216	-0.006560639	-0.001429851	-0.005923511	-0.005173569	-0.006743407	0.006355719	0.006330584	0.013264976	-0.014109779	-0.001669588	-0.002486058	0.006141076	-0.012786371	0.042616151	-0.002250568	0.003665771	-0.005203514	-0.003948577	-0.001492448	-0.090867705	-0.000664618	-3.10395E-05	0.007537481	-0.02234206	0.000203639	-0.000235395	-0.030733425	-0.000637675	0.023606813	-0.013677741	-0.001009448	0.015547426	-0.002597989	-0.00547683	0.001878714	0.026852172	0.035728736	0.018644293	-0.000341938	-0.000159843	0.023370484	0.000219334	0.00888164	0.00983591	-0.061913894	0.004372335	-0.001800006	-0.000119297	-0.020440293	0.006887505	0.020553555	0.020543067	-0.00136197	0.005184527	0.082001351	0.030687135	-0.004237967	0.000288086	0.014584592	-0.000682288	-0.005195486	0.025671198	0.004972022	0.005992716	-0.00144816	-0.000510804	0.004044666	-0.002078959	-0.005276606	0.02471844	-0.002226257	0.019967488	0.000615623	0.00493362	-0.037119878	-0.000444895	-0.005532939	0.00336521	0.001805421	-0.003508828	-0.050316994
-0.020368935	-0.00906511	-0.000834471	-0.003754392	0.010206685	0.020783755	0.011429403	0.040577014	0.000470671	-0.001298701	-0.003233048	0.001599525	0.003071484	0.011696464	0.029943886	-0.02325357	-0.002290249	0.004960549	0.002835785	-0.005364612	-0.002353888	-0.004520055	-0.000137046	0.012252698	0.007006738	0.020621061	0.007529254	-0.004505988	-0.005136867	-0.005388974	-0.00552445	0.007312758	-7.70727E-05	-0.024845406	-0.000610665	-0.003526072	3.49105E-05	-0.00359049	-0.002114692	-0.009756254	0.000447922	-0.009482099	-0.020781909	-0.012608763	-0.020269225	-0.006945012	0.012397316	0.008574648	-0.001198592	-0.001560912	0.009776184	-0.046703248	0.009888735	-0.005294513	-0.014522528	0.041683591	-0.018239575	0.002091852	-0.001097638	-0.00822899	-0.034503907	-0.020735425	-0.007952756	0.012430828	0.001061817	0.000756867	-0.001921489	-0.005749919	-0.003208398	0.001929649	-0.045971706	-0.000596885	-0.008937878	0.014853705	0.005572243	0.016156654	0.014597323	-0.006735999	-0.004498888	0.005816239	0.008452084	0.005161509	-0.001875345	0.043767454	-0.001721046	-0.0202391	-0.000623384	0.021195694	-0.022597475	0.012123508	0.047013026	-0.002405911	0.018993643	0.060157299	0.049882097	0.008401342	0.006618953	-0.003481838	0.00320173	-0.001728087	-0.006380592	0.00105833	-0.000198307	0.001602871	0.003647055	0.000483762	-9.70971E-05	-0.002642794	0.01724879	-0.006765087	-0.000525199	-0.000462423	-0.012173093	-0.02593533	0.000981093	0.005035892	-0.000456957	0.000718833	0.006094366	0.009745058
0.042441349	0.012788707	0.039951398	-0.008956826	-0.00680304	0.027287598	0.00278242	0.005297027	-0.032484567	0.003549608	0.000490151	-0.008695516	0.000675068	-0.005981994	8.89535E-05	0.002469043	-0.006639991	-0.012695396	0.006925155	0.003576089	0.001554571	-0.000753964	0.01086558	-0.00390221	0.001636088	-0.003789284	-0.004077679	0.001483128	-0.002617663	0.000960642	0.020771768	0.01448425	-0.006382189	-0.023499437	0.00526412	0.011682244	0.000968884	-0.016662506	2.95596E-06	0.000741405	0.002335064	-0.050787675	0.02098299	-0.000595858	-0.029258924	-0.004427669	-0.001334287	0.008560128	0.004501276	-0.001379351	-0.000454074	-0.03033936	-0.005277009	-0.021348698	-0.00793509	0.008179838	0.000643372	-0.047308001	0.010528622	-0.004346743	-0.003501599	0.003630477	-0.011962936	-0.00036914	-0.010931377	-0.001671906	-0.00286252	0.00142709	-0.028670449	-0.001314488	-0.041501498	-0.003782371	-0.000498971	0.010086152	-0.01135694	0.018369751	0.038711621	-0.018465799	0.00184999	-0.003806589	0.006475124	0.001136331	-0.00010587	0.036785445	0.001219228	-0.013061655	0.003741611	0.007409505	0.000757298	0.002053218	0.0387318	0.003300953	0.011909466	0.05689845	0.025780801	-0.006383371	0.002917726	-0.000177408	-0.001262531	0.000376807	0.017993008	-0.038906251	0.000387621	2.95659E-06	-0.001896606	0.002763735	-0.009835296	0.009858317	0.01377098	-0.003813842	0.027511087	-0.00422844	-0.001871725	-0.01898309	-0.002060622	0.019186281	-6.61092E-05	-0.009373223	-0.000808262	-0.019238951
0.002314307	0.002205892	0.000440498	-0.001905627	0.001109902	-0.007705535	-0.022363151	0.005727524	0.001131702	0.003020009	-0.013629698	-0.027250325	0.011381617	0.019312394	-0.001514527	0.009068424	0.009786497	0.004508824	-0.036894113	-0.009115147	0.007294531	0.002104469	0.002973865	0.008268078	0.000327957	-0.066779854	0.000979027	0.001088474	-0.017342667	-0.001961909	-0.004963511	-0.000939333	0.001050851	0.005389995	0.04267594	-0.001554231	0.040093773	-0.011034156	-0.008118276	-0.000459372	0.0041888	0.016712237	0.010084981	-0.005754715	-0.001339358	0.002004343	-0.002791476	0.015079923	-0.006301374	0.007823011	0.013273426	-0.003283364	0.011044998	-0.034816044	-0.003961664	-0.007800715	0.002034253	0.023360776	-0.019719969	0.003972451	-0.011065053	0.007290036	-0.011775985	0.000962334	0.00053365	0.002970925	-0.000943159	-0.024970058	0.003535533	0.017386364	-0.063951713	-0.000303099	-0.0117413	0.01890277	0.015169483	0.018546329	0.012344598	-0.004457263	-0.003092178	0.006069836	-0.009516235	0.003003291	0.000484682	0.068543914	-0.005574419	-0.008476162	0.005867021	0.015928867	-0.041554949	0.012628549	0.023016865	-1.54051E-05	0.016197545	0.023339344	0.050923914	-0.000368801	0.000903231	-0.001170685	0.001277473	0.001443033	-0.009272024	0.002593379	-0.007977012	0.001137317	-1.37603E-05	-0.005186673	-0.000436431	-0.000112056	-0.003762862	-0.000997673	0.002568967	0.001947994	-0.001643804	-0.02482003	0.000688034	0.000546931	-0.000837166	-0.003305012	0.000251773	0.01032999
0.00813872	0.019800103	0.003022568	0.016598136	0.01510597	-0.000649246	-0.003082898	0.005477099	-0.005118803	-0.002563635	0.000192679	-0.00145202	0.002862179	-0.024506346	-0.002824481	-0.003562563	8.55776E-05	0.024178907	0.018590171	-0.000224192	-0.042924564	-0.00189386	0.001985325	-0.004563583	-0.000440422	0.000207944	-0.00726553	-0.02847001	-0.074736179	0.002814897	-0.018072955	-0.001561968	-0.023984277	-0.00014924	-0.002844399	0.066945865	-0.000996073	0.024888613	-0.00440154	0.000418662	-0.00013781	-0.002093284	0.01350064	0.001338193	0.001674488	-0.001863169	-0.007633464	-0.011653	-0.003073092	-0.021171039	-0.00397127	0.068823554	-0.009638413	0.002235472	-0.009242867	-0.041347512	-0.018781022	0.000957936	-0.009610392	0.017348871	-0.008350385	-0.000618862	0.011774594	0.003277641	-0.002184222	0.013761332	0.009446762	0.003081503	0.004659878	-0.000901717	-4.65632E-05	-0.00412121	-0.006617332	-0.016579822	0.021509663	0.017651581	0.01515231	-0.003084011	0.000314959	0.000941262	0.008672611	0.038412121	-0.002290873	0.049719953	-0.019628551	-0.008714145	0.006625309	0.013613802	-0.020363632	0.014790117	0.030480715	-0.003746689	0.008148348	0.014584797	0.017315071	0.0178058	-0.001613422	0.021692033	0.009481663	-0.000315293	0.005934385	0.001509021	5.17052E-06	0.002362218	0.001604019	-0.001286133	0.000400686	0.00476157	0.022121661	-0.000646884	0.008215081	0.003819571	-0.00506808	-0.042834654	-6.68367E-05	0.007890775	-0.001379208	0.003760338	0.020213948	0.023797748
0.012129824	-0.000926796	-0.017771697	0.003035331	0.003622951	0.004536861	0.001094112	0.005515877	-0.027353549	0.001118202	-0.016867402	-0.028756414	0.008711497	0.022999681	0.008291821	0.001669202	-0.008969682	6.33717E-05	0.008545572	0.060834427	-0.002314638	-0.001184309	0.013061967	-6.60568E-05	-0.000206313	-0.009672211	0.007751554	-0.024893646	0.001295433	-0.011051124	-0.018065606	0.003524652	0.001544322	0.000484492	0.018269489	-0.003285582	0.008805345	-0.013878083	-0.011085691	0.025402477	-0.012279569	-0.004824419	-0.002074544	0.00103654	-0.000726328	0.012369116	-0.001665873	-0.038571854	0.019854743	0.003642984	-0.000460477	-0.011655893	-0.024391161	0.011345933	-0.011434471	-0.007172971	-0.001056638	-0.024693143	0.00284147	-0.009022448	-0.009820158	0.006057964	-0.039069468	0.002653769	0.000480371	-0.010103046	-0.002884276	0.010653592	-0.006446622	0.001921853	-0.076576931	-0.000618122	0.01076484	0.005215662	-0.00985	0.030318191	0.02448912	-0.005385283	0.000184928	0.027046462	0.002082096	-0.001376464	0.00473976	-0.008279628	0.004249531	-0.00297848	0.010670576	0.005863659	0.012549622	0.002159288	0.010384013	-0.000607505	0.005150774	0.049106851	0.026850103	-0.007626569	0.015119619	0.015092939	0.000879803	1.41578E-05	0.012016463	-0.01133491	0.005971619	0.003281166	0.000216469	0.002743925	-0.00109119	-0.006799796	0.034436649	-0.010731156	0.018128463	0.000680037	-0.012051341	-0.019198345	-0.000381586	0.000286156	-0.002663663	0.004919677	-0.000960134	-0.043316894
0.007487457	-0.009621837	-0.002207962	-0.003876409	-0.004376557	0.000962756	-0.017443755	-0.035113974	-0.006969247	-0.001337727	0.006816627	-2.96148E-06	-0.021693461	-0.006686364	-0.002554729	-0.012656863	0.006691612	0.000234484	-3.4272E-07	-0.015898996	-9.81736E-06	-0.002086736	1.80768E-05	0.003834446	5.16493E-05	-0.008733436	0.011633904	-0.026431762	-0.023537355	0.000843391	-0.004938432	0.026139128	0.003197269	-0.015270099	-0.012508888	0.039029332	-0.012681455	-0.003362845	-0.010154481	0.0073258	0.001972084	0.003021724	-0.016379538	-0.001336085	-0.005857619	0.02589664	0.001162998	0.013401441	-0.002057531	-0.005728083	-0.000492765	-0.000904343	0.014199762	0.007612772	0.020560606	-0.014103653	-0.017101466	0.056692769	0.001941467	0.004672177	-0.013785928	-0.02277853	-0.012431202	-0.000513529	0.002460797	0.005048519	-0.001777315	-0.011453675	-0.003578445	0.002129444	-0.051616122	-0.003305409	-0.014417147	0.009551194	0.018717818	0.011839619	0.011597604	-0.001392535	0.002015991	0.002904318	0.006132459	0.004894435	-0.001715537	0.050096535	-0.00467104	-0.019803362	0.002519085	0.022417232	-0.019790401	0.015702839	0.025628553	-0.001671085	0.020487333	0.032616532	0.04871812	0.001995721	0.002916754	-0.005408712	0.00348939	0.000386025	-0.003694197	0.002281567	-0.001028197	0.002145642	0.002786373	-0.006528891	-0.000137512	-0.001973771	0.00600158	-0.005320549	0.002614419	-0.008404397	-0.007128896	-0.020259442	-0.0022253	0.007035242	0.000627781	-0.002757466	0.003782663	0.012043091
-0.014922564	0.000393644	0.017344583	-0.00157665	0.010814274	0.024536957	-0.002542856	0.005016749	-0.001758507	0.002901432	0.006375193	-0.015313286	0.003681153	0.001620402	-0.001064923	0.040096452	-0.00288443	0.035816869	-0.029127367	0.006502717	0.007786139	-0.024169519	-0.006071436	0.006063424	0.024122764	-0.004640601	-0.00618176	1.8568E-05	-0.012174823	0.000110929	-0.006076999	0.021256335	0.009113058	-0.000302534	-0.01115627	-0.012549732	0.002083928	-0.002000868	-0.002780715	0.01067159	0.005196324	-0.003956671	0.012298988	0.019137886	6.41176E-05	-0.000712827	0.020315022	-0.004859857	-0.007553068	0.003157215	-0.00056104	0.109227856	0.000603136	0.018150838	0.003091128	-0.002669864	0.009922596	-0.00481169	-0.029772684	-0.007741281	-0.010107624	0.020388065	0.003090753	-0.000372832	-0.01772373	0.000845779	0.00740675	0.007412884	-0.002315704	0.009617439	0.02469361	0.002165758	0.003852972	0.013074353	-0.026286817	0.044068534	0.043203832	0.003077995	-0.000142217	0.001237739	0.010206402	0.007880584	-0.009001721	-0.005398035	0.009152725	0.002015357	0.012302078	0.000446485	-0.00419992	0.012842434	0.004051425	-0.007338715	-0.009749859	0.049429398	-0.006210737	0.004309338	-0.001062012	0.000757544	0.002731735	0.000348635	0.011160395	-0.012039844	0.002184272	0.000165628	-0.000641443	0.026161608	-0.003829107	0.015323951	0.020720895	0.001290422	0.011850646	0.016895372	-0.001533099	-0.010712039	-0.001956636	0.001741834	0.001339904	-0.000225373	0.01613345	-0.027239105
-0.010115251	-0.002892447	-0.005315387	0.002464668	-0.010102603	0.004725763	0.002548702	0.016803459	0.00431785	-0.008564839	-0.011694458	0.034830537	-0.027716293	-0.010371871	-0.008908171	0.009390374	-0.023151131	0.008916713	-0.001678603	-0.001895527	0.011022336	0.020442719	-0.008630215	-0.014585372	-0.017008843	0.004914105	0.013068389	0.012087697	0.010669304	-0.001123068	-0.001277442	0.001344879	0.002184437	-0.009680067	0.000707872	-0.000954628	-0.000444668	0.008388495	0.008663233	-0.018705763	-0.004031175	-0.017302297	-0.002082652	0.019756005	-0.004527642	0.074831365	-0.008614743	-0.000113905	-0.019293725	-0.013454809	0.018189109	-4.17426E-06	-0.019615093	0.016917485	-0.002006352	-0.007268487	-0.003475623	-0.005651194	0.001769766	-0.03357822	-0.035837372	-0.018827423	0.012703745	-0.00162236	0.000113933	0.002091805	-0.004910973	0.011419451	0.007495755	0.005711404	0.042872984	0.003452955	-0.002143883	-0.007763064	0.011492056	0.008904942	0.01654082	-0.002609166	-0.000886442	0.007802141	-0.003554153	-0.012466397	-0.000216871	0.054572799	0.020295149	-0.009548929	0.000615281	0.017209776	0.006568296	0.004558523	0.009769551	-0.000307004	0.025989239	0.03293694	0.030537571	-0.000851791	0.006761307	0.006915413	0.008175264	-0.002741291	0.008072522	-0.003405841	0.000392051	-0.001896173	-0.007493087	0.002468335	0.000386058	0.009430385	0.00552971	0.002083673	0.025182406	0.009474967	-0.028314614	-0.014936816	0.000364241	0.013490789	0.00215551	1.19981E-05	0.001466648	0.047016652
-0.010496488	0.044284736	-0.007021554	0.056116305	0.000714332	0.008011526	-0.00734712	0.006819204	-0.016776313	0.017436839	-6.53971E-06	0.001924316	-0.001682607	-0.004465608	-0.044869973	0.001627419	0.001570204	-0.02275504	-0.031011245	0.012022105	0.013030135	0.003786448	0.017720411	0.005315923	0.005532876	-0.014858679	-0.004080133	0.05686094	-0.019613663	-0.00566848	-0.001188535	0.003487048	8.63314E-05	-0.004477686	0.006633764	-0.012859591	0.018141708	-0.011780541	-0.00146614	0.000921062	0.008305674	0.007335789	0.033034255	0.013143543	-0.000811443	-0.005879893	0.009513409	-0.00793725	-0.01205694	0.008113439	-0.001403518	-0.016458143	-0.013438814	-0.00246235	-0.001586772	-0.002210711	-0.007532188	-0.001006772	0.029521136	0.004435203	-0.031699253	-0.013623072	-0.016537575	0.006263274	0.001932676	0.009018243	0.002159945	-0.000993823	-0.007747503	0.000386676	-0.012422116	-5.77181E-05	-0.004464042	0.002483686	0.018678655	0.021577396	-0.002852081	-0.006263066	-0.00021551	0.013509256	0.00672486	-0.008029633	-0.000911555	0.02650128	-0.009005181	-0.009317203	0.006225062	0.014283106	-0.030724665	0.008547799	0.027581196	0.000329472	0.021140893	0.052187392	0.034128054	-0.011867627	0.017377299	-0.002527959	0.006902733	0.001303201	0.007122692	0.000454029	-0.000830158	-0.001491059	-0.005055499	-0.001954704	-0.000152419	-0.000866617	0.002905286	-0.007929372	0.003155339	-9.74211E-05	-0.001224713	-0.024175311	-0.001024948	0.011086957	0.000480533	0.008013216	0.005921774	0.023388829
